time_s,fuel_center_k,fuel_average_k,fuel_surface_k,clad_inner_k,clad_outer_k,water_temperature_k,pressure_pa,genfoam_total_power_w
0.98,5374.411,2993.792,2993.792,1980.675,1980.675,1910.657,15500000,1.864061e+10
0.99,5354.79,2981.116,2981.116,1990.577,1990.577,1921.902,15500000,0
1,5334.968,2968.591,2968.591,1999.181,1999.181,1932.23,15500000,0
1.01,5314.947,2956.203,2956.203,2006.693,2006.693,1941.607,15500000,0
1.02,5294.73,2943.945,2943.945,2013.957,2013.957,1950.033,15500000,0
1.03,5274.32,2931.809,2931.809,2020.934,2020.934,1957.522,15500000,0
1.04,5253.722,2919.786,2919.786,2027.047,2027.047,1964.092,15500000,0
1.05,5232.944,2907.872,2907.872,2032.316,2032.316,1969.766,15500000,0
1.06,5211.992,2896.059,2896.059,2036.761,2036.761,1974.572,15500000,0
1.07,5190.878,2884.344,2884.344,2040.407,2040.407,1978.538,15500000,0
1.08,5169.613,2872.721,2872.721,2043.282,2043.282,1981.697,15500000,0
1.09,5148.21,2861.186,2861.186,2045.417,2045.417,1984.084,15500000,0
1.1,5126.682,2849.736,2849.736,2046.843,2046.843,1985.735,15500000,0
1.11,5105.045,2838.367,2838.367,2047.596,2047.596,1986.688,15500000,0
1.12,5083.312,2827.075,2827.075,2047.711,2047.711,1986.982,15500000,0
1.13,5061.498,2815.859,2815.859,2047.225,2047.225,1986.657,15500000,0
1.14,5039.616,2804.715,2804.715,2046.174,2046.174,1985.754,15500000,0
1.15,5017.682,2793.641,2793.641,2044.598,2044.598,1984.312,15500000,0
1.16,4995.707,2782.635,2782.635,2042.533,2042.533,1982.372,15500000,0
1.17,4973.704,2771.695,2771.695,2040.016,2040.016,1979.972,15500000,0
1.18,4951.685,2760.819,2760.819,2037.085,2037.085,1977.177,15500000,0
1.19,4929.661,2750.006,2750.006,2033.773,2033.773,1975.374,15500000,0
1.2,4907.642,2739.255,2739.255,2030.117,2030.117,1973.165,15500000,0
1.21,4885.636,2728.563,2728.563,2026.147,2026.147,1970.582,15500000,0
1.22,4863.653,2717.931,2717.931,2021.896,2021.896,1967.656,15500000,0
1.23,4841.701,2707.356,2707.356,2017.394,2017.394,1964.418,15500000,0
1.24,4819.786,2696.838,2696.838,2012.667,2012.667,1960.895,15500000,0
1.25,4797.915,2686.377,2686.377,2007.742,2007.742,1957.116,15500000,0
1.26,4776.094,2675.97,2675.97,2002.644,2002.644,1953.106,15500000,0
1.27,4754.328,2665.618,2665.618,1997.394,1997.394,1948.89,15500000,0
1.28,4732.622,2655.32,2655.32,1992.013,1992.013,1944.491,15500000,0
1.29,4710.981,2645.076,2645.076,1986.519,1986.519,1939.93,15500000,0
1.3,4689.407,2634.884,2634.884,1980.931,1980.931,1935.227,15500000,0
1.31,4667.906,2624.744,2624.744,1975.262,1975.262,1930.4,15500000,0
1.32,4646.48,2614.656,2614.656,1969.528,1969.528,1925.467,15500000,0
1.33,4625.131,2604.62,2604.62,1963.74,1963.74,1920.441,15500000,0
1.34,4603.863,2594.634,2594.634,1957.91,1957.91,1915.338,15500000,0
1.35,4582.678,2584.7,2584.7,1952.047,1952.047,1910.17,15500000,0
1.36,4561.577,2574.815,2574.815,1946.161,1946.161,1904.947,15500000,0
1.37,4540.562,2564.98,2564.98,1940.258,1940.258,1899.681,15500000,0
1.38,4519.636,2555.195,2555.195,1934.346,1934.346,1894.381,15500000,0
1.39,4498.799,2545.459,2545.459,1928.431,1928.431,1889.053,15500000,0
1.4,4478.053,2535.772,2535.772,1922.517,1922.517,1883.706,15500000,0
1.41,4457.399,2526.134,2526.134,1916.609,1916.609,1878.346,15500000,0
1.42,4436.838,2516.544,2516.544,1910.71,1910.71,1872.979,15500000,0
1.43,4416.371,2507.002,2507.002,1904.825,1904.825,1867.608,15500000,0
1.44,4395.998,2497.509,2497.509,1898.955,1898.955,1862.239,15500000,0
1.45,4375.72,2488.063,2488.063,1893.104,1893.104,1856.876,15500000,0
1.46,4355.538,2478.664,2478.664,1887.272,1887.272,1851.52,15500000,0
1.47,4335.452,2469.313,2469.313,1881.462,1881.462,1846.176,15500000,0
1.48,4315.463,2460.008,2460.008,1875.675,1875.675,1840.845,15500000,0
1.49,4295.57,2450.75,2450.75,1869.912,1869.912,1835.529,15500000,0
1.5,4275.775,2441.539,2441.539,1864.174,1864.174,1830.23,15500000,0
1.51,4256.076,2432.374,2432.374,1858.462,1858.462,1824.95,15500000,0
1.52,4236.476,2423.255,2423.255,1852.775,1852.775,1819.69,15500000,0
1.53,4216.973,2414.181,2414.181,1847.116,1847.116,1814.45,15500000,0
1.54,4197.567,2405.154,2405.154,1841.484,1841.484,1809.231,15500000,0
1.55,4178.259,2396.172,2396.172,1835.879,1835.879,1804.035,15500000,0
1.56,4159.049,2387.234,2387.234,1830.311,1830.311,1798.861,15500000,0
1.57,4139.936,2378.342,2378.342,1825.166,1825.166,1793.71,15500000,0
1.58,4120.921,2369.495,2369.495,1820.042,1820.042,1788.582,15500000,0
1.59,4102.003,2360.692,2360.692,1814.941,1814.941,1783.478,15500000,0
1.6,4084.274,2351.933,2351.933,1809.862,1809.862,1778.398,15500000,0
1.61,4066.645,2343.218,2343.218,1804.805,1804.805,1773.341,15500000,0
1.62,4049.102,2334.547,2334.547,1799.771,1799.771,1768.309,15500000,0
1.63,4031.644,2325.92,2325.92,1794.76,1794.76,1763.3,15500000,0
1.64,4014.271,2317.337,2317.337,1789.771,1789.771,1758.316,15500000,0
1.65,3996.982,2308.796,2308.796,1784.805,1784.805,1753.355,15500000,0
1.66,3979.778,2300.299,2300.299,1779.861,1779.861,1748.418,15500000,0
1.67,3962.658,2291.844,2291.844,1774.94,1774.94,1743.504,15500000,0
1.68,3945.622,2283.432,2283.432,1770.042,1770.042,1738.615,15500000,0
1.69,3928.67,2275.062,2275.062,1765.166,1765.166,1733.748,15500000,0
1.7,3911.8,2266.735,2266.735,1760.312,1760.312,1728.906,15500000,0
1.71,3895.014,2258.45,2258.45,1755.481,1755.481,1724.086,15500000,0
1.72,3878.311,2250.206,2250.206,1750.672,1750.672,1719.29,15500000,0
1.73,3861.69,2242.004,2242.004,1745.885,1745.885,1714.517,15500000,0
1.74,3845.151,2233.843,2233.843,1741.119,1741.119,1709.767,15500000,0
1.75,3828.693,2225.724,2225.724,1736.376,1736.376,1705.039,15500000,0
1.76,3812.318,2217.645,2217.645,1731.654,1731.654,1700.334,15500000,0
1.77,3796.023,2209.607,2209.607,1726.954,1726.954,1695.652,15500000,0
1.78,3779.81,2201.61,2201.61,1722.275,1722.275,1690.992,15500000,0
1.79,3763.676,2193.653,2193.653,1717.618,1717.618,1686.354,15500000,0
1.8,3747.624,2185.737,2185.737,1712.982,1712.982,1681.738,15500000,0
1.81,3731.651,2177.86,2177.86,1708.367,1708.367,1677.145,15500000,0
1.82,3715.757,2170.024,2170.024,1703.773,1703.773,1672.573,15500000,0
1.83,3699.943,2162.226,2162.226,1699.2,1699.2,1668.023,15500000,0
1.84,3684.207,2154.469,2154.469,1694.648,1694.648,1663.494,15500000,0
1.85,3668.551,2146.75,2146.75,1690.116,1690.116,1658.987,15500000,0
1.86,3652.972,2139.071,2139.071,1685.605,1685.605,1654.502,15500000,0
1.87,3637.471,2131.43,2131.43,1681.114,1681.114,1650.037,15500000,0
1.88,3622.048,2123.828,2123.828,1676.644,1676.644,1645.594,15500000,0
1.89,3606.702,2116.264,2116.264,1672.194,1672.194,1641.171,15500000,0
1.9,3591.433,2108.739,2108.739,1667.764,1667.764,1636.77,15500000,0
1.91,3576.24,2101.252,2101.252,1663.354,1663.354,1632.389,15500000,0
1.92,3561.124,2093.802,2093.802,1658.964,1658.964,1628.029,15500000,0
1.93,3546.083,2086.391,2086.391,1654.593,1654.593,1623.689,15500000,0
1.94,3531.118,2079.016,2079.016,1650.243,1650.243,1619.37,15500000,0
1.95,3516.228,2071.68,2071.68,1645.912,1645.912,1615.071,15500000,0
1.96,3501.413,2064.38,2064.38,1641.6,1641.6,1610.792,15500000,0
1.97,3486.672,2057.117,2057.117,1637.308,1637.308,1606.534,15500000,0
1.98,3472.005,2049.891,2049.891,1633.036,1633.036,1602.295,15500000,0
1.99,3457.412,2042.702,2042.702,1628.782,1628.782,1598.076,15500000,0
