time_s,fuel_center_k,fuel_average_k,fuel_surface_k,clad_inner_k,clad_outer_k,water_temperature_k,pressure_pa,genfoam_total_power_w
0.12,1273.23,975.0594,975.0594,1236.511,1236.511,1180.539,15500000,1.498625e+10
0.125,1296.816,987.6126,987.6126,1259.818,1259.818,1203.1,15500000,1.498625e+10
0.13,1320.265,1000.07,1000.07,1282.981,1282.981,1225.5,15500000,1.498625e+10
0.135,1343.573,1012.432,1012.432,1305.997,1305.997,1247.735,15500000,1.498625e+10
0.14,1366.736,1024.697,1024.697,1328.863,1328.863,1269.802,15500000,1.498625e+10
0.145,1389.753,1036.866,1036.866,1351.575,1351.575,1291.7,15500000,1.498625e+10
0.15,1412.62,1048.939,1048.939,1374.13,1374.13,1313.424,15500000,1.498625e+10
0.155,1435.334,1060.915,1060.915,1396.527,1396.527,1334.973,15500000,1.498625e+10
0.16,1457.891,1072.795,1072.795,1418.761,1418.761,1356.345,15500000,1.498625e+10
0.165,1480.29,1084.577,1084.577,1440.831,1440.831,1377.536,15500000,1.498625e+10
0.17,1502.528,1096.263,1096.263,1462.734,1462.734,1398.545,15500000,1.498625e+10
0.175,1524.601,1107.851,1107.851,1484.466,1484.466,1419.369,15500000,1.498625e+10
0.18,1546.507,1119.342,1119.342,1506.027,1506.027,1440.006,15500000,1.498625e+10
0.185,1568.243,1130.737,1130.737,1527.413,1527.413,1460.455,15500000,1.498625e+10
0.19,1589.808,1142.033,1142.033,1548.622,1548.622,1480.714,15500000,1.498625e+10
0.195,1611.198,1153.233,1153.233,1569.652,1569.652,1500.78,15500000,1.498625e+10
0.2,1632.412,1164.335,1164.335,1590.5,1590.5,1520.653,15500000,1.498625e+10
0.205,1653.447,1175.34,1175.34,1611.166,1611.166,1540.33,15500000,1.498625e+10
0.21,1674.301,1186.248,1186.248,1631.646,1631.646,1560.254,15500000,1.498625e+10
0.215,1694.972,1197.059,1197.059,1651.939,1651.939,1580.938,15500000,1.498625e+10
0.22,1715.459,1207.772,1207.772,1672.044,1672.044,1601.477,15500000,1.498625e+10
0.225,1735.759,1218.388,1218.388,1691.958,1691.958,1621.869,15500000,1.498625e+10
0.23,1755.87,1228.907,1228.907,1711.68,1711.68,1642.11,15500000,1.498625e+10
0.235,1775.791,1239.329,1239.329,1731.209,1731.209,1662.2,15500000,1.498625e+10
0.24,1795.521,1249.655,1249.655,1750.543,1750.543,1682.136,15500000,1.498625e+10
0.245,1815.058,1259.883,1259.883,1769.681,1769.681,1701.915,15500000,1.498625e+10
0.25,1834.4,1270.015,1270.015,1788.622,1788.622,1721.537,15500000,1.498625e+10
0.255,1853.547,1280.051,1280.051,1807.365,1807.365,1741,15500000,1.498625e+10
0.26,1872.496,1289.99,1289.99,1825.908,1825.908,1760.301,15500000,1.498625e+10
0.265,1891.248,1299.833,1299.833,1844.251,1844.251,1779.438,15500000,1.498625e+10
0.27,1909.8,1309.581,1309.581,1862.394,1862.394,1798.411,15500000,1.498625e+10
0.275,1928.153,1319.232,1319.232,1881.478,1881.478,1817.218,15500000,1.498625e+10
0.28,1946.305,1328.789,1328.789,1900.978,1900.978,1835.857,15500000,1.498625e+10
0.285,1964.255,1338.25,1338.25,1920.32,1920.32,1854.328,15500000,1.498625e+10
0.29,1982.004,1347.616,1347.616,1939.502,1939.502,1872.628,15500000,1.498625e+10
0.295,1999.549,1356.887,1356.887,1958.522,1958.522,1890.756,15500000,1.498625e+10
0.3,2017.255,1366.065,1366.065,1977.379,1977.379,1908.712,15500000,1.498625e+10
0.305,2036.281,1375.148,1375.148,1996.072,1996.072,1926.494,15500000,1.498625e+10
0.31,2055.144,1384.137,1384.137,2014.599,2014.599,1944.102,15500000,1.498625e+10
0.315,2073.843,1393.033,1393.033,2032.958,2032.958,1961.534,15500000,1.498625e+10
0.32,2092.376,1401.835,1401.835,2051.15,2051.15,1978.789,15500000,1.498625e+10
0.325,2110.743,1410.545,1410.545,2069.172,2069.172,1995.868,15500000,1.498625e+10
0.33,2128.941,1419.162,1419.162,2087.023,2087.023,2012.769,15500000,1.498625e+10
0.335,2146.97,1427.687,1427.687,2104.703,2104.703,2029.491,15500000,1.498625e+10
0.34,2164.829,1436.121,1436.121,2122.21,2122.21,2046.035,15500000,1.498625e+10
0.345,2182.516,1444.463,1444.463,2139.544,2139.544,2062.399,15500000,1.498625e+10
0.35,2200.032,1452.714,1452.714,2156.704,2156.704,2078.584,15500000,1.498625e+10
0.355,2217.374,1460.875,1460.875,2173.689,2173.689,2094.588,15500000,1.498625e+10
0.36,2234.542,1468.946,1468.946,2190.499,2190.499,2110.413,15500000,1.498625e+10
0.365,2251.536,1476.926,1476.926,2207.133,2207.133,2126.057,15500000,1.498625e+10
0.37,2268.354,1484.818,1484.818,2223.591,2223.591,2141.52,15500000,1.498625e+10
0.375,2284.997,1492.621,1492.621,2239.871,2239.871,2156.803,15500000,1.498625e+10
0.38,2301.464,1500.335,1500.335,2255.975,2255.975,2171.905,15500000,1.498625e+10
0.385,2317.754,1507.961,1507.961,2271.901,2271.901,2186.827,15500000,1.498625e+10
0.39,2333.867,1515.5,1515.5,2287.649,2287.649,2201.568,15500000,1.498625e+10
0.395,2349.802,1522.952,1522.952,2303.219,2303.219,2216.13,15500000,1.498625e+10
0.4,2365.56,1530.317,1530.317,2318.611,2318.611,2230.511,15500000,1.498625e+10
0.405,2381.141,1537.597,1537.597,2333.826,2333.826,2245.357,15500000,1.498625e+10
0.41,2396.543,1544.791,1544.791,2348.862,2348.862,2261.39,15500000,1.498625e+10
0.415,2411.768,1551.899,1551.899,2363.72,2363.72,2277.268,15500000,1.498625e+10
0.42,2426.815,1558.924,1558.924,2378.401,2378.401,2292.991,15500000,1.498625e+10
0.425,2441.684,1565.864,1565.864,2392.904,2392.904,2308.557,15500000,1.498625e+10
0.43,2456.375,1572.721,1572.721,2407.23,2407.23,2323.967,15500000,1.498625e+10
0.435,2470.889,1579.494,1579.494,2421.379,2421.379,2339.219,15500000,1.498625e+10
0.44,2485.226,1586.186,1586.186,2435.351,2435.351,2354.315,15500000,1.498625e+10
0.445,2499.386,1592.795,1592.795,2449.147,2449.147,2369.253,15500000,1.498625e+10
0.45,2513.37,1599.324,1599.324,2462.768,2462.768,2384.032,15500000,1.498625e+10
0.455,2527.177,1605.771,1605.771,2476.213,2476.213,2398.654,15500000,1.498625e+10
0.46,2540.809,1612.138,1612.138,2489.484,2489.484,2413.118,15500000,1.498625e+10
0.465,2554.266,1618.426,1618.426,2502.58,2502.58,2427.424,15500000,1.498625e+10
0.47,2567.548,1624.635,1624.635,2515.504,2515.504,2441.571,15500000,1.498625e+10
0.475,2580.657,1630.765,1630.765,2528.255,2528.255,2455.561,15500000,1.498625e+10
0.48,2593.592,1636.817,1636.817,2540.834,2540.834,2469.392,15500000,1.498625e+10
0.485,2606.355,1642.792,1642.792,2554.932,2554.932,2483.065,15500000,1.498625e+10
0.49,2618.946,1648.69,1648.69,2569.341,2569.341,2496.581,15500000,1.498625e+10
0.495,2631.366,1654.512,1654.512,2583.594,2583.594,2509.939,15500000,1.498625e+10
0.5,2643.616,1660.258,1660.258,2597.692,2597.692,2523.139,15500000,1.498625e+10
0.505,2655.697,1665.929,1665.929,2611.633,2611.633,2536.183,15500000,1.498625e+10
0.51,2667.609,1671.527,1671.527,2625.419,2625.419,2549.071,15500000,1.498625e+10
0.515,2679.554,1677.05,1677.05,2639.048,2639.048,2561.802,15500000,1.498625e+10
0.52,2693.349,1682.5,1682.5,2652.523,2652.523,2574.377,15500000,1.498625e+10
0.525,2706.988,1687.878,1687.878,2665.842,2665.842,2586.797,15500000,1.498625e+10
0.53,2720.472,1693.183,1693.183,2679.005,2679.005,2599.063,15500000,1.498625e+10
0.535,2733.801,1698.418,1698.418,2692.014,2692.014,2611.174,15500000,1.498625e+10
0.54,2746.974,1703.581,1703.581,2704.869,2704.869,2623.132,15500000,1.498625e+10
0.545,2759.993,1708.675,1708.675,2717.57,2717.57,2634.937,15500000,1.498625e+10
0.55,2772.858,1713.699,1713.699,2730.117,2730.117,2646.589,15500000,1.498625e+10
0.555,2785.568,1718.655,1718.655,2742.511,2742.511,2658.091,15500000,1.498625e+10
0.56,2798.125,1723.542,1723.542,2754.752,2754.752,2669.441,15500000,1.498625e+10
0.565,2810.529,1728.362,1728.362,2766.841,2766.841,2680.642,15500000,1.498625e+10
0.57,2822.781,1733.115,1733.115,2778.778,2778.778,2691.693,15500000,1.498625e+10
0.575,2834.88,1737.801,1737.801,2790.565,2790.565,2702.596,15500000,1.498625e+10
0.58,2846.828,1742.422,1742.422,2802.202,2802.202,2713.352,15500000,1.498625e+10
0.585,2858.625,1746.978,1746.978,2813.688,2813.688,2723.961,15500000,1.498625e+10
0.59,2870.272,1751.469,1751.469,2825.026,2825.026,2734.424,15500000,1.498625e+10
0.595,2881.769,1755.897,1755.897,2836.216,2836.216,2744.743,15500000,1.498625e+10
0.6,2893.118,1760.261,1760.261,2847.259,2847.259,2754.918,15500000,1.498625e+10
0.605,2904.318,1764.563,1764.563,2858.155,2858.155,2764.95,15500000,1.498625e+10
0.61,2915.371,1768.803,1768.803,2868.905,2868.905,2774.84,15500000,1.498625e+10
0.615,2926.278,1772.982,1772.982,2879.511,2879.511,2784.59,15500000,1.498625e+10
0.62,2937.039,1777.101,1777.101,2889.972,2889.972,2794.201,15500000,1.498625e+10
0.625,2947.655,1781.159,1781.159,2900.291,2900.291,2803.672,15500000,1.498625e+10
0.63,2958.127,1785.158,1785.158,2910.467,2910.467,2813.007,15500000,1.498625e+10
0.635,2968.456,1789.098,1789.098,2920.503,2920.503,2822.205,15500000,1.498625e+10
0.64,2978.643,1792.981,1792.981,2930.398,2930.398,2831.574,15500000,1.498625e+10
0.645,2988.689,1796.805,1796.805,2940.154,2940.154,2842.536,15500000,1.498625e+10
0.65,2998.595,1800.573,1800.573,2949.771,2949.771,2853.364,15500000,1.498625e+10
0.655,3008.361,1804.285,1804.285,2959.252,2959.252,2864.058,15500000,1.498625e+10
0.66,3017.99,1807.941,1807.941,2968.597,2968.597,2874.619,15500000,1.498625e+10
0.665,3027.481,1811.543,1811.543,2977.807,2977.807,2885.048,15500000,1.498625e+10
0.67,3036.836,1815.09,1815.09,2986.883,2986.883,2895.346,15500000,1.498625e+10
0.675,3046.057,1818.583,1818.583,2995.826,2995.826,2905.513,15500000,1.498625e+10
0.68,3055.143,1822.023,1822.023,3004.637,3004.637,2915.55,15500000,1.498625e+10
0.685,3064.097,1825.411,1825.411,3013.318,3013.318,2925.457,15500000,1.498625e+10
0.69,3072.919,1828.747,1828.747,3021.87,3021.87,2935.235,15500000,1.498625e+10
0.695,3081.61,1832.032,1832.032,3030.294,3030.294,2944.886,15500000,1.498625e+10
0.7,3090.173,1835.266,1835.266,3038.591,3038.591,2954.41,15500000,1.498625e+10
0.705,3098.607,1838.45,1838.45,3046.762,3046.762,2963.808,15500000,1.498625e+10
0.71,3106.914,1841.585,1841.585,3054.809,3054.809,2973.08,15500000,1.498625e+10
0.715,3115.095,1844.671,1844.671,3062.732,3062.732,2982.228,15500000,1.498625e+10
0.72,3123.152,1847.708,1847.708,3070.533,3070.533,2991.253,15500000,1.498625e+10
0.725,3131.086,1850.698,1850.698,3078.213,3078.213,3000.154,15500000,1.498625e+10
0.73,3138.897,1853.641,1853.641,3085.774,3085.774,3008.934,15500000,1.498625e+10
0.735,3146.587,1856.538,1856.538,3093.216,3093.216,3017.594,15500000,1.498625e+10
0.74,3154.158,1859.389,1859.389,3100.542,3100.542,3026.133,15500000,1.498625e+10
0.745,3161.611,1862.194,1862.194,3108.343,3108.343,3034.553,15500000,1.498625e+10
0.75,3168.946,1864.955,1864.955,3117.372,3117.372,3042.856,15500000,1.498625e+10
0.755,3176.165,1867.672,1867.672,3126.279,3126.279,3051.041,15500000,1.498625e+10
0.76,3183.27,1870.345,1870.345,3135.066,3135.066,3059.111,15500000,1.498625e+10
0.765,3190.261,1872.975,1872.975,3143.734,3143.734,3067.065,15500000,1.498625e+10
0.77,3197.14,1875.563,1875.563,3152.283,3152.283,3074.906,15500000,1.498625e+10
0.775,3203.908,1878.109,1878.109,3160.714,3160.714,3082.633,15500000,1.498625e+10
0.78,3210.567,1880.614,1880.614,3169.028,3169.028,3090.249,15500000,1.498625e+10
0.785,3217.118,1883.078,1883.078,3177.227,3177.227,3097.754,15500000,1.498625e+10
0.79,3223.696,1885.501,1885.501,3185.31,3185.31,3105.15,15500000,1.498625e+10
0.795,3231.904,1887.886,1887.886,3193.28,3193.28,3112.436,15500000,1.498625e+10
0.8,3239.997,1890.231,1890.231,3201.137,3201.137,3119.615,15500000,1.498625e+10
0.805,3247.975,1892.537,1892.537,3208.881,3208.881,3126.687,15500000,1.498625e+10
0.81,3255.841,1894.806,1894.806,3216.515,3216.515,3133.654,15500000,1.498625e+10
0.815,3263.595,1897.037,1897.037,3224.039,3224.039,3140.517,15500000,1.498625e+10
0.82,3271.238,1899.231,1899.231,3231.454,3231.454,3147.276,15500000,1.498625e+10
0.825,3278.77,1901.389,1901.389,3238.761,3238.761,3153.933,15500000,1.498625e+10
0.83,3286.194,1903.511,1903.511,3245.961,3245.961,3160.488,15500000,1.498625e+10
0.835,3293.51,1905.597,1905.597,3253.056,3253.056,3166.944,15500000,1.498625e+10
0.84,3300.719,1907.649,1907.649,3260.045,3260.045,3173.301,15500000,1.498625e+10
0.845,3307.822,1909.666,1909.666,3266.931,3266.931,3179.56,15500000,1.498625e+10
0.85,3314.821,1911.649,1911.649,3273.715,3273.715,3185.722,15500000,1.498625e+10
0.855,3321.716,1913.599,1913.599,3280.397,3280.397,3191.788,15500000,1.498625e+10
0.86,3328.507,1915.516,1915.516,3286.978,3286.978,3197.76,15500000,1.498625e+10
0.865,3335.198,1917.401,1917.401,3293.46,3293.46,3203.639,15500000,1.498625e+10
0.87,3341.788,1919.254,1919.254,3299.843,3299.843,3209.425,15500000,1.498625e+10
0.875,3348.278,1921.075,1921.075,3306.129,3306.129,3215.12,15500000,1.498625e+10
0.88,3354.67,1922.865,1922.865,3312.319,3312.319,3220.725,15500000,1.498625e+10
0.885,3360.964,1924.625,1924.625,3318.414,3318.414,3226.24,15500000,1.498625e+10
0.89,3367.162,1926.355,1926.355,3324.415,3324.415,3231.668,15500000,1.498625e+10
0.895,3373.265,1928.055,1928.055,3330.322,3330.322,3237.009,15500000,1.498625e+10
0.9,3379.274,1929.726,1929.726,3336.138,3336.138,3242.265,15500000,1.498625e+10
0.905,3385.19,1931.368,1931.368,3341.863,3341.863,3247.435,15500000,1.498625e+10
0.91,3391.014,1932.982,1932.982,3347.499,3347.499,3252.523,15500000,1.498625e+10
0.915,3396.747,1934.569,1934.569,3353.045,3353.045,3257.527,15500000,1.498625e+10
0.92,3402.39,1936.128,1936.128,3358.504,3358.504,3262.451,15500000,1.498625e+10
0.925,3407.944,1937.66,1937.66,3363.876,3363.876,3267.294,15500000,1.498625e+10
0.93,3413.411,1939.165,1939.165,3369.163,3369.163,3272.057,15500000,1.498625e+10
0.935,3418.791,1940.645,1940.645,3374.366,3374.366,3276.743,15500000,1.498625e+10
0.94,3424.086,1942.098,1942.098,3379.485,3379.485,3281.351,15500000,1.498625e+10
0.945,3429.296,1943.527,1943.527,3384.522,3384.522,3285.883,15500000,1.498625e+10
0.95,3434.423,1944.931,1944.931,3389.478,3389.478,3290.341,15500000,1.498625e+10
0.955,3439.467,1946.31,1946.31,3394.353,3394.353,3294.724,15500000,1.498625e+10
0.96,3444.43,1947.665,1947.665,3399.15,3399.15,3299.034,15500000,1.498625e+10
0.965,3449.313,1948.997,1948.997,3403.868,3403.868,3304.497,15500000,1.498625e+10
0.97,3454.117,1950.305,1950.305,3408.51,3408.51,3310.087,15500000,1.498625e+10
0.975,3458.842,1951.59,1951.59,3413.075,3413.075,3315.595,15500000,1.498625e+10
0.98,3463.491,1952.853,1952.853,3417.566,3417.566,3321.02,15500000,1.498625e+10
0.985,3468.063,1954.094,1954.094,3421.982,3421.982,3326.365,15500000,1.498625e+10
0.99,3472.561,1955.313,1955.313,3426.326,3426.326,3331.63,15500000,1.498625e+10
0.995,3453.021,1937.381,1937.381,3415.098,3415.098,3333.206,15500000,0
1,3435.966,1921.236,1921.236,3402.529,3402.529,3331.651,15500000,0
1.005,3420.49,1906.151,1906.151,3389.643,3389.643,3327.788,15500000,0
1.01,3405.942,1891.747,1891.747,3376.581,3376.581,3322.254,15500000,0
1.015,3391.912,1877.797,1877.797,3363.349,3363.349,3315.497,15500000,0
1.02,3378.138,1864.158,1864.158,3349.933,3349.933,3307.826,15500000,0
1.025,3364.452,1850.74,1850.74,3341.521,3341.521,3299.454,15500000,0
1.03,3350.747,1837.487,1837.487,3333.69,3333.69,3290.526,15500000,0
1.035,3341.54,1824.365,1824.365,3325.578,3325.578,3281.141,15500000,0
1.04,3333.63,1811.35,1811.35,3317.183,3317.183,3271.368,15500000,0
1.045,3325.474,1798.43,1798.43,3308.508,3308.508,3261.254,15500000,0
1.05,3317.061,1785.597,1785.597,3299.556,3299.556,3250.833,15500000,0
1.055,3308.383,1772.845,1772.845,3290.329,3290.329,3240.129,15500000,0
1.06,3299.437,1760.172,1760.172,3280.832,3280.832,3229.16,15500000,0
1.065,3290.225,1747.575,1747.575,3271.069,3271.069,3217.94,15500000,0
1.07,3280.747,1735.056,1735.056,3261.046,3261.046,3206.478,15500000,0
1.075,3271.006,1722.613,1722.613,3250.766,3250.766,3194.784,15500000,0
1.08,3261.006,1710.246,1710.246,3240.236,3240.236,3182.866,15500000,0
1.085,3250.751,1697.956,1697.956,3229.459,3229.459,3170.73,15500000,0
1.09,3240.246,1685.744,1685.744,3218.44,3218.44,3158.382,15500000,0
1.095,3229.495,1673.609,1673.609,3207.186,3207.186,3145.827,15500000,0
1.1,3218.502,1661.553,1661.553,3195.7,3195.7,3133.072,15500000,0
1.105,3207.273,1649.576,1649.576,3183.988,3183.988,3120.121,15500000,0
1.11,3195.813,1637.679,1637.679,3172.055,3172.055,3106.98,15500000,0
1.115,3184.127,1625.862,1625.862,3159.906,3159.906,3093.654,15500000,0
1.12,3172.219,1614.126,1614.126,3147.546,3147.546,3080.148,15500000,0
1.125,3160.094,1602.471,1602.471,3134.98,3134.98,3066.467,15500000,0
1.13,3147.759,1590.898,1590.898,3122.212,3122.212,3052.615,15500000,0
1.135,3135.217,1579.408,1579.408,3109.249,3109.249,3038.598,15500000,0
1.14,3122.474,1568,1568,3096.095,3096.095,3024.42,15500000,0
1.145,3109.534,1556.676,1556.676,3082.755,3082.755,3010.087,15500000,0
1.15,3096.403,1545.435,1545.435,3069.234,3069.234,2995.603,15500000,0
1.155,3083.086,1534.279,1534.279,3055.536,3055.536,2980.974,15500000,0
1.16,3069.588,1523.207,1523.207,3041.668,3041.668,2966.203,15500000,0
1.165,3055.913,1512.22,1512.22,3027.634,3027.634,2951.296,15500000,0
1.17,3042.067,1501.319,1501.319,3013.439,3013.439,2936.258,15500000,0
1.175,3028.055,1490.503,1490.503,2999.087,2999.087,2921.093,15500000,0
1.18,3013.881,1479.774,1479.774,2984.584,2984.584,2905.806,15500000,0
1.185,2999.55,1469.131,1469.131,2969.935,2969.935,2890.401,15500000,0
1.19,2985.068,1458.574,1458.574,2955.144,2955.144,2874.884,15500000,0
1.195,2970.44,1448.104,1448.104,2940.217,2940.217,2859.259,15500000,0
1.2,2955.669,1437.722,1437.722,2925.158,2925.158,2843.531,15500000,0
1.205,2940.761,1427.426,1427.426,2909.971,2909.971,2827.703,15500000,0
1.21,2925.722,1417.219,1417.219,2894.663,2894.663,2811.782,15500000,0
1.215,2910.555,1407.099,1407.099,2879.237,2879.237,2795.771,15500000,0
1.22,2895.265,1397.067,1397.067,2863.698,2863.698,2779.675,15500000,0
1.225,2879.858,1387.123,1387.123,2848.052,2848.052,2763.498,15500000,0
1.23,2864.337,1377.267,1377.267,2832.302,2832.302,2747.246,15500000,0
1.235,2848.708,1367.5,1367.5,2816.453,2816.453,2730.921,15500000,0
1.24,2832.976,1357.821,1357.821,2800.511,2800.511,2714.529,15500000,0
1.245,2817.145,1348.231,1348.231,2784.479,2784.479,2698.074,15500000,0
