time_s,fuel_center_k,fuel_average_k,fuel_surface_k,clad_inner_k,clad_outer_k,water_temperature_k,pressure_pa,genfoam_total_power_w
0.3,1193.129,913.9196,913.9196,758.9135,758.9135,745.6848,15500000,6.213537e+09
0.31,1210.739,922.63,922.63,764.4,764.4,751.0649,15500000,6.213537e+09
0.32,1228.271,931.297,931.297,769.8608,769.8608,756.4321,15500000,6.213537e+09
0.33,1245.724,939.9208,939.9208,775.2932,775.2932,761.7826,15500000,6.213537e+09
0.34,1263.097,948.5015,948.5015,780.6952,780.6952,767.1132,15500000,6.213537e+09
0.35,1280.389,957.0393,957.0393,786.0651,786.0651,772.421,15500000,6.213537e+09
0.36,1297.601,965.5345,965.5345,791.4015,791.4015,777.7039,15500000,6.213537e+09
0.37,1314.732,973.9871,973.9871,796.7035,796.7035,782.9597,15500000,6.213537e+09
0.38,1331.78,982.3973,982.3973,801.9702,801.9702,788.187,15500000,6.213537e+09
0.39,1348.747,990.7653,990.7653,807.2012,807.2012,793.3844,15500000,6.213537e+09
0.4,1365.632,999.0913,999.0913,812.4601,812.4601,798.5508,15500000,6.213537e+09
0.41,1382.435,1007.375,1007.375,817.9092,817.9092,803.6857,15500000,6.213537e+09
0.42,1399.155,1015.618,1015.618,823.3258,823.3258,808.7883,15500000,6.213537e+09
0.43,1415.792,1023.819,1023.819,828.7095,828.7095,813.8585,15500000,6.213537e+09
0.44,1432.347,1031.978,1031.978,834.06,834.06,818.896,15500000,6.213537e+09
0.45,1448.819,1040.097,1040.097,839.3774,839.3774,823.9008,15500000,6.213537e+09
0.46,1465.208,1048.174,1048.174,844.6615,844.6615,828.8731,15500000,6.213537e+09
0.47,1481.514,1056.211,1056.211,849.9126,849.9126,833.8129,15500000,6.213537e+09
0.48,1497.738,1064.206,1064.206,855.1309,855.1309,838.7207,15500000,6.213537e+09
0.49,1513.879,1072.162,1072.162,860.3168,860.3168,843.5968,15500000,6.213537e+09
0.5,1529.938,1080.077,1080.077,865.4705,865.4705,848.4416,15500000,6.213537e+09
0.51,1545.914,1087.952,1087.952,870.5926,870.5926,853.2555,15500000,6.213537e+09
0.52,1561.808,1095.786,1095.786,875.6834,875.6834,858.0391,15500000,6.213537e+09
0.53,1577.62,1103.582,1103.582,880.7434,880.7434,862.7927,15500000,6.213537e+09
0.54,1593.35,1111.337,1111.337,885.7731,885.7731,867.517,15500000,6.213537e+09
0.55,1608.998,1119.053,1119.053,890.7731,890.7731,872.2125,15500000,6.213537e+09
0.56,1624.564,1126.73,1126.73,895.7437,895.7437,876.8796,15500000,6.213537e+09
0.57,1640.049,1134.368,1134.368,900.6854,900.6854,881.5188,15500000,6.213537e+09
0.58,1655.453,1141.966,1141.966,905.5989,905.5989,886.1307,15500000,6.213537e+09
0.59,1670.776,1149.526,1149.526,910.4844,910.4844,890.7157,15500000,6.213537e+09
0.6,1686.018,1157.048,1157.048,915.3424,915.3424,895.397,15500000,6.213537e+09
0.61,1701.18,1164.531,1164.531,920.1734,920.1734,900.1428,15500000,6.213537e+09
0.62,1716.262,1171.976,1171.976,924.9779,924.9779,904.8629,15500000,6.213537e+09
0.63,1731.263,1179.383,1179.383,929.7561,929.7561,909.5577,15500000,6.213537e+09
0.64,1746.185,1186.753,1186.753,934.5084,934.5084,914.2275,15500000,6.213537e+09
0.65,1761.028,1194.085,1194.085,939.2353,939.2353,918.8728,15500000,6.213537e+09
0.66,1775.791,1201.379,1201.379,943.9371,943.9371,923.4939,15500000,6.213537e+09
0.67,1790.476,1208.636,1208.636,948.614,948.614,928.091,15500000,6.213537e+09
0.68,1805.082,1215.856,1215.856,953.2665,953.2665,932.6646,15500000,6.213537e+09
0.69,1819.61,1223.039,1223.039,957.8947,957.8947,937.2149,15500000,6.213537e+09
0.7,1834.06,1230.186,1230.186,962.4989,962.4989,941.7422,15500000,6.213537e+09
0.71,1848.433,1237.296,1237.296,967.0795,967.0795,946.2467,15500000,6.213537e+09
0.72,1862.728,1244.37,1244.37,971.6366,971.6366,950.7288,15500000,6.213537e+09
0.73,1876.947,1251.407,1251.407,976.1705,976.1705,955.1886,15500000,6.213537e+09
0.74,1891.089,1258.409,1258.409,980.6814,980.6814,959.6265,15500000,6.213537e+09
0.75,1905.155,1265.375,1265.375,985.1695,985.1695,964.0425,15500000,6.213537e+09
0.76,1919.145,1272.305,1272.305,989.635,989.635,968.437,15500000,6.213537e+09
0.77,1933.059,1279.2,1279.2,994.0781,994.0781,972.81,15500000,6.213537e+09
0.78,1946.899,1286.059,1286.059,998.499,998.499,977.1619,15500000,6.213537e+09
0.79,1960.663,1292.884,1292.884,1002.898,1002.898,981.4928,15500000,6.213537e+09
0.8,1974.353,1299.674,1299.674,1007.275,1007.275,985.8028,15500000,6.213537e+09
0.81,1987.969,1306.429,1306.429,1011.63,1011.63,990.0921,15500000,6.213537e+09
0.82,2001.512,1313.149,1313.149,1015.964,1015.964,994.3609,15500000,6.213537e+09
0.83,2014.981,1319.835,1319.835,1020.276,1020.276,998.6093,15500000,6.213537e+09
0.84,2028.376,1326.487,1326.487,1024.567,1024.567,1002.837,15500000,6.213537e+09
0.85,2041.699,1333.105,1333.105,1028.836,1028.836,1007.046,15500000,6.213537e+09
0.86,2054.95,1339.689,1339.689,1033.085,1033.085,1011.234,15500000,6.213537e+09
0.87,2068.129,1346.24,1346.24,1037.313,1037.313,1015.402,15500000,6.213537e+09
0.88,2081.236,1352.757,1352.757,1041.52,1041.52,1019.551,15500000,6.213537e+09
0.89,2094.272,1359.241,1359.241,1045.707,1045.707,1023.68,15500000,6.213537e+09
0.9,2107.237,1365.691,1365.691,1049.872,1049.872,1027.789,15500000,6.213537e+09
0.91,2120.132,1372.109,1372.109,1054.018,1054.018,1031.879,15500000,6.213537e+09
0.92,2132.956,1378.493,1378.493,1058.143,1058.143,1035.95,15500000,6.213537e+09
0.93,2145.711,1384.845,1384.845,1062.248,1062.248,1040.002,15500000,6.213537e+09
0.94,2158.396,1391.165,1391.165,1066.333,1066.333,1044.035,15500000,6.213537e+09
0.95,2171.012,1397.452,1397.452,1070.398,1070.398,1048.048,15500000,6.213537e+09
0.96,2183.559,1403.708,1403.708,1074.444,1074.444,1052.043,15500000,6.213537e+09
0.97,2196.038,1409.931,1409.931,1078.469,1078.469,1056.02,15500000,6.213537e+09
0.98,2208.449,1416.122,1416.122,1082.475,1082.475,1059.977,15500000,6.213537e+09
0.99,2201.956,1411.936,1411.936,1085.738,1085.738,1063.684,15500000,0
1,2195.395,1407.8,1407.8,1088.575,1088.575,1067.087,15500000,0
1.01,2188.767,1403.71,1403.71,1091.052,1091.052,1070.176,15500000,0
1.02,2182.074,1399.662,1399.662,1093.387,1093.387,1072.952,15500000,0
1.03,2175.315,1395.654,1395.654,1095.685,1095.685,1075.419,15500000,0
1.04,2168.494,1391.684,1391.684,1097.699,1097.699,1077.584,15500000,0
1.05,2161.612,1387.75,1387.75,1099.435,1099.435,1079.454,15500000,0
1.06,2154.671,1383.85,1383.85,1100.901,1100.901,1081.039,15500000,0
1.07,2147.676,1379.982,1379.982,1102.105,1102.105,1082.349,15500000,0
1.08,2140.631,1376.144,1376.144,1103.056,1103.056,1083.394,15500000,0
1.09,2133.538,1372.335,1372.335,1103.764,1103.764,1084.186,15500000,0
1.1,2126.404,1368.554,1368.554,1104.24,1104.24,1084.736,15500000,0
1.11,2119.233,1364.801,1364.801,1104.495,1104.495,1085.058,15500000,0
1.12,2112.03,1361.072,1361.072,1104.542,1104.542,1085.163,15500000,0
1.13,2104.799,1357.369,1357.369,1104.392,1104.392,1085.066,15500000,0
1.14,2097.545,1353.689,1353.689,1104.057,1104.057,1084.779,15500000,0
1.15,2090.273,1350.033,1350.033,1103.549,1103.549,1084.316,15500000,0
1.16,2082.987,1346.399,1346.399,1102.882,1102.882,1083.689,15500000,0
1.17,2075.692,1342.787,1342.787,1102.067,1102.067,1082.912,15500000,0
1.18,2068.391,1339.196,1339.196,1101.116,1101.116,1081.996,15500000,0
1.19,2061.088,1335.625,1335.625,1100.041,1100.041,1081.011,15500000,0
1.2,2053.785,1332.076,1332.076,1098.852,1098.852,1080.303,15500000,0
1.21,2046.488,1328.545,1328.545,1097.561,1097.561,1079.472,15500000,0
1.22,2039.197,1325.035,1325.035,1096.177,1096.177,1078.528,15500000,0
1.23,2031.917,1321.543,1321.543,1094.711,1094.711,1077.483,15500000,0
1.24,2024.648,1318.07,1318.07,1093.172,1093.172,1076.344,15500000,0
1.25,2017.394,1314.616,1314.616,1091.567,1091.567,1075.121,15500000,0
1.26,2010.156,1311.18,1311.18,1089.905,1089.905,1073.822,15500000,0
1.27,2002.937,1307.762,1307.762,1088.193,1088.193,1072.456,15500000,0
1.28,1995.737,1304.362,1304.362,1086.438,1086.438,1071.03,15500000,0
1.29,1988.558,1300.979,1300.979,1084.646,1084.646,1069.55,15500000,0
1.3,1981.402,1297.614,1297.614,1082.822,1082.822,1068.023,15500000,0
1.31,1974.27,1294.266,1294.266,1080.972,1080.972,1066.456,15500000,0
1.32,1967.162,1290.935,1290.935,1079.1,1079.1,1064.853,15500000,0
1.33,1960.081,1287.621,1287.621,1077.21,1077.21,1063.219,15500000,0
1.34,1953.025,1284.324,1284.324,1075.306,1075.306,1061.56,15500000,0
1.35,1945.997,1281.044,1281.044,1073.391,1073.391,1059.879,15500000,0
1.36,1938.997,1277.78,1277.78,1071.468,1071.468,1058.18,15500000,0
1.37,1932.026,1274.533,1274.533,1069.539,1069.539,1056.466,15500000,0
1.38,1925.084,1271.302,1271.302,1067.607,1067.607,1054.741,15500000,0
1.39,1918.172,1268.087,1268.087,1065.673,1065.673,1053.006,15500000,0
1.4,1911.289,1264.888,1264.888,1063.74,1063.74,1051.265,15500000,0
1.41,1904.437,1261.706,1261.706,1061.808,1061.808,1049.519,15500000,0
1.42,1897.616,1258.539,1258.539,1059.879,1059.879,1047.77,15500000,0
1.43,1890.826,1255.388,1255.388,1057.954,1057.954,1046.019,15500000,0
1.44,1884.068,1252.253,1252.253,1056.034,1056.034,1044.269,15500000,0
1.45,1877.341,1249.134,1249.134,1054.119,1054.119,1042.52,15500000,0
1.46,1870.645,1246.03,1246.03,1052.211,1052.211,1040.774,15500000,0
1.47,1863.982,1242.942,1242.942,1050.309,1050.309,1039.03,15500000,0
1.48,1857.35,1239.87,1239.87,1048.415,1048.415,1037.291,15500000,0
1.49,1850.751,1236.813,1236.813,1046.528,1046.528,1035.556,15500000,0
1.5,1844.184,1233.771,1233.771,1044.649,1044.649,1033.827,15500000,0
1.51,1837.649,1230.744,1230.744,1042.779,1042.779,1032.103,15500000,0
1.52,1831.147,1227.733,1227.733,1040.917,1040.917,1030.386,15500000,0
1.53,1824.677,1224.736,1224.736,1039.063,1039.063,1028.675,15500000,0
1.54,1818.239,1221.755,1221.755,1037.218,1037.218,1026.97,15500000,0
1.55,1811.834,1218.789,1218.789,1035.381,1035.381,1025.273,15500000,0
1.56,1805.461,1215.837,1215.837,1033.564,1033.564,1023.582,15500000,0
1.57,1799.12,1212.901,1212.901,1031.884,1031.884,1021.899,15500000,0
1.58,1792.812,1209.979,1209.979,1030.211,1030.211,1020.223,15500000,0
1.59,1786.536,1207.071,1207.071,1028.544,1028.544,1018.554,15500000,0
1.6,1780.556,1204.179,1204.179,1026.885,1026.885,1016.893,15500000,0
1.61,1774.71,1201.3,1201.3,1025.233,1025.233,1015.24,15500000,0
1.62,1768.892,1198.437,1198.437,1023.588,1023.588,1013.594,15500000,0
1.63,1763.103,1195.587,1195.587,1021.95,1021.95,1011.955,15500000,0
1.64,1757.341,1192.752,1192.752,1020.32,1020.32,1010.325,15500000,0
1.65,1751.608,1189.931,1189.931,1018.696,1018.696,1008.701,15500000,0
1.66,1745.903,1187.125,1187.125,1017.08,1017.08,1007.085,15500000,0
1.67,1740.226,1184.332,1184.332,1015.471,1015.471,1005.477,15500000,0
1.68,1734.576,1181.554,1181.554,1013.869,1013.869,1003.876,15500000,0
1.69,1728.954,1178.789,1178.789,1012.274,1012.274,1002.283,15500000,0
1.7,1723.361,1176.038,1176.038,1010.686,1010.686,1000.697,15500000,0
1.71,1717.794,1173.301,1173.301,1009.105,1009.105,999.1181,15500000,0
1.72,1712.255,1170.578,1170.578,1007.531,1007.531,997.5468,15500000,0
1.73,1706.744,1167.869,1167.869,1005.964,1005.964,995.9828,15500000,0
1.74,1701.259,1165.173,1165.173,1004.404,1004.404,994.426,15500000,0
1.75,1695.802,1162.491,1162.491,1002.851,1002.851,992.8765,15500000,0
1.76,1690.372,1159.822,1159.822,1001.305,1001.305,991.3341,15500000,0
1.77,1684.969,1157.167,1157.167,999.7656,999.7656,989.7989,15500000,0
1.78,1679.593,1154.525,1154.525,998.233,998.233,988.2708,15500000,0
1.79,1674.243,1151.896,1151.896,996.7073,996.7073,986.7497,15500000,0
1.8,1668.92,1149.281,1149.281,995.1882,995.1882,985.2356,15500000,0
1.81,1663.624,1146.679,1146.679,993.6758,993.6758,983.7285,15500000,0
1.82,1658.354,1144.09,1144.09,992.1701,992.1701,982.2283,15500000,0
1.83,1653.11,1141.514,1141.514,990.6711,990.6711,980.735,15500000,0
1.84,1647.893,1138.95,1138.95,989.1786,989.1786,979.2486,15500000,0
1.85,1642.701,1136.4,1136.4,987.6926,987.6926,977.769,15500000,0
1.86,1637.536,1133.863,1133.863,986.2132,986.2132,976.2961,15500000,0
1.87,1632.396,1131.338,1131.338,984.7403,984.7403,974.83,15500000,0
1.88,1627.282,1128.826,1128.826,983.2738,983.2738,973.3706,15500000,0
1.89,1622.194,1126.327,1126.327,981.8138,981.8138,971.9179,15500000,0
1.9,1617.131,1123.84,1123.84,980.3601,980.3601,970.4718,15500000,0
1.91,1612.094,1121.366,1121.366,978.9128,978.9128,969.0322,15500000,0
1.92,1607.082,1118.905,1118.905,977.4718,977.4718,967.5993,15500000,0
1.93,1602.095,1116.455,1116.455,976.0371,976.0371,966.1728,15500000,0
1.94,1597.133,1114.019,1114.019,974.6087,974.6087,964.7529,15500000,0
1.95,1592.196,1111.594,1111.594,973.1865,973.1865,963.3394,15500000,0
1.96,1587.283,1109.182,1109.182,971.7705,971.7705,961.9323,15500000,0
1.97,1582.396,1106.781,1106.781,970.3607,970.3607,960.5317,15500000,0
1.98,1577.533,1104.393,1104.393,968.957,968.957,959.1374,15500000,0
1.99,1572.694,1102.017,1102.017,967.5595,967.5595,957.7494,15500000,0
